epoch_index,timestamp_start,timestamp_end,event_type,RR_mean,RR_std,amplitude,motion_score_mean,HR_mean
114,1732.8,1762.4,Motion,0.691,0.3646,1.3495,0.4413,61.28
115,1748.0,1777.6,Motion,0.6694,0.3713,1.3824,0.4524,61.13
116,1763.2,1792.8,Motion,0.6674,0.3564,1.3366,0.4366,60.95
117,1778.4,1808.0,Motion,0.6693,0.3439,1.317,0.4474,60.97
118,1793.6,1823.2,Motion,0.6636,0.3453,1.3023,0.4518,61.06
119,1808.8,1838.4,Motion,0.6498,0.3472,1.3101,0.4265,61.01
120,1824.0,1853.6,Motion,0.6688,0.3408,1.2762,0.4365,60.79
121,1839.2,1868.8,Motion,0.6975,0.3389,1.2796,0.4257,60.85
122,1854.4,1884.0,Motion,0.6788,0.3595,1.353,0.4155,60.73
123,1869.6,1899.2,Motion,0.665,0.3501,1.335,0.4233,60.62
124,1884.8,1914.4,Motion,0.6613,0.3481,1.2434,0.4236,60.61
125,1900.0,1929.6,Motion,0.6817,0.3507,1.2404,0.4264,60.53
126,1915.2,1944.8,Motion,0.6768,0.3472,1.2622,0.4383,60.61
127,1930.4,1960.0,Motion,0.6903,0.3694,1.3112,0.4346,60.53
128,1945.6,1975.2,Motion,0.7204,0.3616,1.2931,0.4187,60.51
129,1960.8,1990.4,Motion,0.6965,0.3649,1.3348,0.4156,60.49
130,1976.0,2005.6,Motion,0.6672,0.3856,1.4838,0.4179,60.38
131,1991.2,2020.8,Motion,0.684,0.3648,1.4838,0.4269,60.28
132,2006.4,2036.0,Motion,0.6987,0.3532,1.2901,0.4169,60.3
133,2021.6,2051.2,Motion,0.7038,0.3331,1.2756,0.4277,60.36
134,2036.8,2066.4,Motion,0.6884,0.3279,1.2547,0.4282,60.27
135,2052.0,2081.6,Motion,0.6642,0.3508,1.2936,0.4371,60.16
136,2067.2,2096.8,Motion,0.6769,0.3552,1.4719,0.4391,59.94
137,2082.4,2112.0,Motion,0.6745,0.3678,1.4713,0.4247,59.82
138,2097.6,2127.2,Motion,0.6883,0.3563,1.2992,0.4109,60.05
139,2112.8,2142.4,Motion,0.6723,0.3429,1.3398,0.406,60.05
140,2128.0,2157.6,Motion,0.6693,0.3393,1.3061,0.4163,59.99
141,2143.2,2172.8,Motion,0.6889,0.3473,1.2358,0.4186,60.05
142,2158.4,2188.0,Motion,0.7131,0.3491,1.2358,0.4326,59.88
143,2173.6,2203.2,Motion,0.7019,0.3358,1.2391,0.4213,59.85
144,2188.8,2218.4,Motion,0.666,0.343,1.2455,0.4152,60.07
145,2204.0,2233.6,Motion,0.6743,0.3611,1.3169,0.4185,60.06
146,2219.2,2248.8,Motion,0.6813,0.3689,1.3126,0.4159,59.7
147,2234.4,2264.0,Motion,0.6975,0.3652,1.3941,0.4033,59.52
148,2249.6,2279.2,Motion,0.6939,0.3605,1.4074,0.3989,59.66
149,2264.8,2294.4,Motion,0.6767,0.3284,1.3221,0.4018,59.77
150,2280.0,2309.6,Motion,0.6773,0.336,1.2228,0.412,59.7
151,2295.2,2324.8,Motion,0.6918,0.364,1.2892,0.4235,59.44
152,2310.4,2340.0,Motion,0.695,0.3432,1.2868,0.425,59.48
153,2325.6,2355.2,Motion,0.6839,0.3474,1.326,0.4092,59.6
154,2340.8,2370.4,Motion,0.6831,0.3667,1.3671,0.4001,59.69
155,2356.0,2385.6,Motion,0.6803,0.3398,1.2546,0.4038,59.69
156,2371.2,2400.8,Motion,0.6678,0.3366,1.1299,0.3976,59.54
157,2386.4,2416.0,Motion,0.6765,0.356,1.4701,0.4033,59.48
158,2401.6,2431.2,Motion,0.6749,0.3283,1.2702,0.4036,59.56
159,2416.8,2446.4,Motion,0.677,0.3453,1.4329,0.4069,59.54
160,2432.0,2461.6,Motion,0.6818,0.3585,1.4329,0.4079,59.38
161,2447.2,2476.8,Motion,0.6584,0.339,1.3753,0.4054,59.18
162,2462.4,2492.0,Motion,0.6563,0.3595,1.2672,0.3946,59.21
163,2477.6,2507.2,Motion,0.6838,0.3617,1.2708,0.4012,59.34
164,2492.8,2522.4,Motion,0.6833,0.3385,1.2506,0.399,59.22
165,2508.0,2537.6,Motion,0.6796,0.3438,1.2769,0.3933,59.17
166,2523.2,2552.8,Motion,0.7089,0.3297,1.2769,0.3963,59.26
167,2538.4,2568.0,Motion,0.7032,0.3208,1.2243,0.3934,59.22
168,2553.6,2583.2,Motion,0.678,0.3299,1.2146,0.3899,59.15
169,2568.8,2598.4,Motion,0.683,0.3399,1.231,0.3974,59.23
170,2584.0,2613.6,Motion,0.6678,0.3612,1.3321,0.4091,59.42
171,2599.2,2628.8,Motion,0.6476,0.3652,1.3424,0.4074,59.45
172,2614.4,2644.0,Motion,0.6626,0.3518,1.23,0.408,59.38
173,2629.6,2659.2,Motion,0.679,0.358,1.2865,0.4215,59.22
174,2644.8,2674.4,Motion,0.6672,0.376,1.4079,0.4202,59.1
175,2660.0,2689.6,Motion,0.6681,0.3666,1.4079,0.4051,59.2
176,2675.2,2704.8,Motion,0.6822,0.3457,1.2226,0.4028,59.21
177,2690.4,2720.0,Motion,0.6859,0.3564,1.2646,0.4007,59.21
178,2705.6,2735.2,Motion,0.6955,0.361,1.2492,0.3961,59.24
179,2720.8,2750.4,Motion,0.6868,0.3515,1.2808,0.3947,59.22
180,2736.0,2765.6,Motion,0.6855,0.3536,1.3386,0.4013,59.16
181,2751.2,2780.8,Motion,0.6969,0.3419,1.3463,0.4119,59.16
182,2766.4,2796.0,Motion,0.6952,0.3357,1.2548,0.412,59.19
183,2781.6,2811.2,Motion,0.6847,0.3442,1.2702,0.3973,59.15
184,2796.8,2826.4,Motion,0.7101,0.3406,1.3142,0.3993,59.32
185,2812.0,2841.6,Motion,0.7021,0.3491,1.3142,0.4088,59.32
186,2827.2,2856.8,Motion,0.6857,0.3643,1.2633,0.4002,59.19
187,2842.4,2872.0,Motion,0.6634,0.358,1.2921,0.3966,59.23
188,2857.6,2887.2,Motion,0.6578,0.3331,1.2234,0.4021,59.32
189,2872.8,2902.4,Motion,0.6603,0.338,1.3676,0.41,59.22
190,2888.0,2917.6,Motion,0.6741,0.3653,1.4236,0.4118,59.2
191,2903.2,2932.8,Motion,0.6778,0.3537,1.4137,0.4202,59.29
192,2918.4,2948.0,Motion,0.6654,0.3349,1.1827,0.4117,59.42
193,2933.6,2963.2,Motion,0.6636,0.3519,1.2417,0.4076,59.47
194,2948.8,2978.4,Motion,0.6492,0.3458,1.2565,0.3976,59.48
195,2964.0,2993.6,Motion,0.6766,0.3441,1.3291,0.3846,59.34
196,2979.2,3008.8,Motion,0.6933,0.3405,1.3472,0.404,59.32
197,2994.4,3024.0,Motion,0.6962,0.3483,1.4116,0.4201,59.48
198,3009.6,3039.2,Motion,0.6929,0.368,1.3972,0.4167,59.52
199,3024.8,3054.4,Normal,0.662,0.3598,1.3733,0.4005,59.49
200,3040.0,3069.6,Motion,0.6663,0.3442,1.2554,0.4137,59.43
201,3055.2,3084.8,Motion,0.6902,0.3441,1.3792,0.4284,59.47
202,3070.4,3100.0,Motion,0.6855,0.3572,1.3844,0.4232,59.62
203,3085.6,3115.2,Motion,0.682,0.3486,1.2523,0.4045,59.79
204,3100.8,3130.4,Motion,0.6711,0.3294,1.3088,0.4193,59.78
205,3116.0,3145.6,Motion,0.6653,0.3344,1.3023,0.4246,59.72
206,3131.2,3160.8,Motion,0.6731,0.3442,1.2612,0.4118,59.65
207,3146.4,3176.0,Motion,0.6843,0.3441,1.3711,0.4019,59.84
208,3161.6,3191.2,Motion,0.7009,0.3412,1.4025,0.4002,59.92
209,3176.8,3206.4,Motion,0.7,0.3531,1.3053,0.407,59.78
210,3192.0,3221.6,Motion,0.6824,0.351,1.2378,0.4124,59.85
211,3207.2,3236.8,Motion,0.6482,0.3444,1.2487,0.4078,59.88
212,3222.4,3252.0,Motion,0.6751,0.3417,1.3719,0.4111,59.87
213,3237.6,3267.2,Motion,0.6931,0.3315,1.3032,0.4122,60.02
214,3252.8,3282.4,Motion,0.6635,0.3279,1.2798,0.4104,60.04
215,3268.0,3297.6,Motion,0.6673,0.3426,1.3019,0.4263,60.02
216,3283.2,3312.8,Motion,0.6684,0.3636,1.3593,0.42,60.2
217,3298.4,3328.0,Motion,0.6948,0.3597,1.3593,0.4088,60.18
218,3313.6,3343.2,Motion,0.7091,0.3364,1.2764,0.4039,60.17
219,3328.8,3358.4,Motion,0.6745,0.3283,1.2764,0.419,60.24
220,3344.0,3373.6,Motion,0.6729,0.3375,1.2586,0.4292,60.19
221,3359.2,3388.8,Motion,0.7131,0.3724,1.3172,0.4135,60.26
222,3374.4,3404.0,Motion,0.7041,0.3686,1.4701,0.4113,60.47
223,3389.6,3419.2,Motion,0.6701,0.3464,1.4701,0.4326,60.45
224,3404.8,3434.4,Motion,0.6636,0.33,1.2773,0.4344,60.48
225,3420.0,3449.6,Motion,0.6772,0.3573,1.2773,0.4253,60.59
226,3435.2,3464.8,Motion,0.6942,0.3456,1.2552,0.4252,60.65
227,3450.4,3480.0,Motion,0.688,0.3503,1.3925,0.4379,60.58
228,3465.6,3495.2,Motion,0.7005,0.3491,1.3836,0.4335,60.56
229,3480.8,3510.4,Motion,0.6934,0.3105,1.1894,0.4273,60.72
230,3496.0,3525.6,Motion,0.6623,0.3253,1.2932,0.4387,60.8
231,3511.2,3540.8,Motion,0.6797,0.3506,1.3894,0.4415,60.78
232,3526.4,3556.0,Motion,0.7025,0.3366,1.3823,0.4301,60.92
233,3541.6,3571.2,Motion,0.668,0.3375,1.2182,0.4332,60.97
234,3556.8,3586.4,Motion,0.6932,0.3488,1.1588,0.4413,60.87
235,3572.0,3601.6,Motion,0.6858,0.351,1.272,0.4234,60.98
236,3587.2,3616.8,Motion,0.6712,0.3451,1.2977,0.4412,61.05
237,3602.4,3632.0,Motion,0.7001,0.3338,1.3299,0.4397,61.08
238,3617.6,3647.2,Motion,0.6515,0.347,1.1894,0.4455,61.08
239,3632.8,3662.4,Motion,0.6621,0.3701,1.3869,0.4431,61.03
240,3648.0,3677.6,Motion,0.6794,0.3571,1.3851,0.4384,61.09
241,3663.2,3692.8,Motion,0.6784,0.3466,1.1707,0.4411,61.11
242,3678.4,3708.0,Motion,0.7026,0.3639,1.3522,0.4328,61.25
243,3693.6,3723.2,Motion,0.6772,0.3731,1.3765,0.4444,61.35
244,3708.8,3738.4,Motion,0.6936,0.3539,1.3763,0.4292,61.5
245,3724.0,3753.6,Motion,0.6938,0.3246,1.1891,0.4519,61.69
246,3739.2,3768.8,Motion,0.6965,0.3325,1.1664,0.4528,61.62
247,3754.4,3784.0,Motion,0.6703,0.3391,1.2473,0.4412,61.69
248,3769.6,3799.2,Motion,0.6574,0.3366,1.2823,0.4333,61.67
249,3784.8,3814.4,Motion,0.6685,0.3575,1.2859,0.4416,61.57
250,3800.0,3829.6,Motion,0.6642,0.3479,1.2815,0.4495,61.68
251,3815.2,3844.8,Motion,0.6691,0.3325,1.2752,0.4564,61.72
252,3830.4,3860.0,Motion,0.6822,0.3427,1.2995,0.4375,61.8
253,3845.6,3875.2,Motion,0.6852,0.3542,1.3512,0.4246,61.77
254,3860.8,3890.4,Motion,0.6849,0.3679,1.3577,0.4401,61.77
255,3876.0,3905.6,Motion,0.6562,0.3697,1.3511,0.4622,61.8
256,3891.2,3920.8,Motion,0.6508,0.3493,1.283,0.4435,61.85
257,3906.4,3936.0,Motion,0.6709,0.3485,1.2491,0.4403,61.91
258,3921.6,3951.2,Motion,0.6894,0.3613,1.331,0.4518,61.87
259,3936.8,3966.4,Motion,0.6952,0.3523,1.3875,0.4584,61.88
260,3952.0,3981.6,Motion,0.6796,0.3564,1.3875,0.466,62.0
261,3967.2,3996.8,Motion,0.6505,0.3403,1.3393,0.4579,62.12
262,3982.4,4012.0,Motion,0.6616,0.3367,1.2828,0.4569,62.27
263,3997.6,4027.2,Motion,0.6756,0.3476,1.4202,0.4585,62.22
264,4012.8,4042.4,Motion,0.684,0.3639,1.4202,0.4603,62.03
265,4028.0,4057.6,Motion,0.7038,0.3606,1.3458,0.4629,62.23
266,4043.2,4072.8,Motion,0.6981,0.3634,1.4796,0.4695,62.35
267,4058.4,4088.0,Motion,0.6586,0.3487,1.4816,0.4654,62.29
268,4073.6,4103.2,Motion,0.6808,0.3453,1.4212,0.4415,62.23
269,4088.8,4118.4,Motion,0.6794,0.3595,1.4194,0.4525,62.26
270,4104.0,4133.6,Motion,0.6661,0.3578,1.3175,0.4557,62.57
271,4119.2,4148.8,Motion,0.6871,0.3583,1.425,0.4522,62.67
272,4134.4,4164.0,Motion,0.6944,0.3553,1.425,0.4603,62.52
273,4149.6,4179.2,Motion,0.6723,0.3472,1.3144,0.467,62.46
274,4164.8,4194.4,Motion,0.645,0.3414,1.3396,0.4628,62.51
275,4180.0,4209.6,Motion,0.6727,0.3676,1.3965,0.4553,62.55
276,4195.2,4224.8,Motion,0.6835,0.3436,1.2356,0.4493,62.54
277,4210.4,4240.0,Motion,0.7026,0.347,1.356,0.4658,62.53
278,4225.6,4255.2,Motion,0.7074,0.3438,1.356,0.4712,62.67
279,4240.8,4270.4,Motion,0.663,0.3222,1.2621,0.4649,62.75
280,4256.0,4285.6,Motion,0.6631,0.351,1.3327,0.4569,62.69
281,4271.2,4300.8,Motion,0.6892,0.3481,1.4785,0.4508,62.65
282,4286.4,4316.0,Motion,0.6822,0.35,1.4766,0.465,62.61
283,4301.6,4331.2,Motion,0.6762,0.3603,1.2685,0.5227,68.7
284,4316.8,4346.4,Motion,0.6679,0.3593,1.351,0.6119,76.99
285,4332.0,4361.6,Motion,0.67,0.353,1.348,0.6481,79.36
286,4347.2,4376.8,Motion,0.6804,0.3652,1.36,0.6602,80.03
287,4362.4,4392.0,Motion,0.6744,0.3716,1.3182,0.6568,80.65
288,4377.6,4407.2,Motion,0.6634,0.3447,1.363,0.6382,81.27
289,4392.8,4422.4,Motion,0.66,0.3375,1.3246,0.6258,81.73
290,4408.0,4437.6,Motion,0.668,0.364,1.4102,0.6351,81.89
291,4423.2,4452.8,Motion,0.6782,0.3601,1.4012,0.6094,81.95
292,4438.4,4468.0,Motion,0.6859,0.3583,1.3796,0.5818,81.94
293,4453.6,4483.2,Motion,0.685,0.3584,1.3796,0.5796,81.77
294,4468.8,4498.4,Motion,0.6657,0.3416,1.2424,0.5689,81.43
295,4484.0,4513.6,Motion,0.6723,0.3554,1.2956,0.5629,80.97
296,4499.2,4528.8,Motion,0.6616,0.3554,1.297,0.5733,80.27
297,4514.4,4544.0,Motion,0.6784,0.349,1.2158,0.5909,79.56
298,4529.6,4559.2,Motion,0.6898,0.3465,1.2955,0.5946,79.04
299,4544.8,4574.4,Motion,0.6758,0.3457,1.3626,0.5866,78.2
300,4560.0,4589.6,Motion,0.6592,0.3315,1.3476,0.6122,77.33
301,4575.2,4604.8,Motion,0.6889,0.3404,1.4492,0.6353,76.49
302,4590.4,4620.0,Motion,0.694,0.3571,1.4492,0.6483,75.62
303,4605.6,4635.2,Motion,0.6621,0.3391,1.2409,0.6394,75.16
304,4620.8,4650.4,Motion,0.6588,0.3482,1.3088,0.6138,74.91
305,4636.0,4665.6,Motion,0.6651,0.3629,1.3206,0.6063,74.6
306,4651.2,4680.8,Motion,0.6664,0.3462,1.4148,0.6037,74.14
307,4666.4,4696.0,Motion,0.6954,0.3505,1.4068,0.5931,74.01
308,4681.6,4711.2,Motion,0.6636,0.3569,1.3098,0.6151,74.13
309,4696.8,4726.4,Motion,0.6487,0.327,1.3424,0.5905,74.42
310,4712.0,4741.6,Motion,0.6473,0.3416,1.3424,0.5648,74.77
311,4727.2,4756.8,Motion,0.6666,0.3525,1.4308,0.578,75.29
312,4742.4,4772.0,Motion,0.6905,0.3379,1.4308,0.5899,75.77
313,4757.6,4787.2,Motion,0.6666,0.3338,1.2701,0.5908,76.48
314,4772.8,4802.4,Motion,0.6774,0.3327,1.2701,0.5664,75.99
315,4788.0,4817.6,Motion,0.6893,0.3322,1.1736,0.4799,67.17
316,4803.2,4832.8,Motion,0.6809,0.3351,1.2298,0.4268,59.56
317,4818.4,4848.0,Motion,0.6804,0.3283,1.2569,0.433,59.66
318,4833.6,4863.2,Motion,0.6626,0.3398,1.2531,0.4295,59.81
319,4848.8,4878.4,Motion,0.6831,0.3556,1.3952,0.418,59.84
320,4864.0,4893.6,Motion,0.7016,0.355,1.3732,0.4082,59.84
321,4879.2,4908.8,Motion,0.6821,0.3557,1.3031,0.4052,59.72
322,4894.4,4924.0,Motion,0.6747,0.39,1.4632,0.418,59.6
323,4909.6,4939.2,Motion,0.6993,0.3854,1.4632,0.405,59.78
324,4924.8,4954.4,Motion,0.6926,0.3394,1.2576,0.4173,59.87
325,4940.0,4969.6,Normal,0.6705,0.3479,1.4336,0.444,59.83
326,4955.2,4984.8,Motion,0.6803,0.3667,1.4571,0.4387,59.84
327,4970.4,5000.0,Motion,0.6774,0.3771,1.3098,0.4104,59.63
328,4985.6,5015.2,Motion,0.6642,0.3534,1.2965,0.438,59.73
329,5000.8,5030.4,Motion,0.6747,0.3418,1.2872,0.4499,59.84
330,5016.0,5045.6,Motion,0.6918,0.3362,1.2872,0.4297,59.75
331,5031.2,5060.8,Motion,0.6729,0.3299,1.243,0.4397,59.66
332,5046.4,5076.0,Motion,0.6554,0.3393,1.1828,0.4515,59.72
333,5061.6,5091.2,Motion,0.6798,0.3409,1.2314,0.4293,59.86
334,5076.8,5106.4,Motion,0.6773,0.3587,1.2871,0.413,59.97
335,5092.0,5121.6,Motion,0.6565,0.3452,1.2278,0.4236,60.05
336,5107.2,5136.8,Motion,0.668,0.3326,1.2466,0.4334,59.93
337,5122.4,5152.0,Motion,0.6995,0.3482,1.4606,0.4264,59.95
338,5137.6,5167.2,Motion,0.6751,0.3516,1.4599,0.426,59.91
339,5152.8,5182.4,Motion,0.6388,0.3299,1.156,0.4236,59.78
340,5168.0,5197.6,Motion,0.6782,0.3245,1.2739,0.4238,59.72
341,5183.2,5212.8,Motion,0.7008,0.3404,1.4165,0.4266,59.73
342,5198.4,5228.0,Motion,0.681,0.3316,1.3171,0.4409,59.93
343,5213.6,5243.2,Motion,0.6981,0.3517,1.3972,0.4292,59.96
344,5228.8,5258.4,Motion,0.7111,0.3479,1.4014,0.4037,60.08
345,5244.0,5273.6,Motion,0.6882,0.3441,1.2745,0.4101,60.07
346,5259.2,5288.8,Motion,0.6788,0.353,1.2971,0.4314,59.83
347,5274.4,5304.0,Motion,0.6811,0.3366,1.2928,0.4376,59.83
348,5289.6,5319.2,Motion,0.6589,0.3453,1.5123,0.4205,59.97
349,5304.8,5334.4,Motion,0.6488,0.3763,1.5108,0.4129,60.03
350,5320.0,5349.6,Motion,0.6459,0.3742,1.3863,0.4318,60.02
351,5335.2,5364.8,Motion,0.6558,0.3378,1.2672,0.4353,59.85
352,5350.4,5380.0,Motion,0.6586,0.312,1.2591,0.4265,59.73
