epoch_index,timestamp_start,timestamp_end,event_type,RR_mean,RR_std,amplitude,motion_score_mean,HR_mean
29,440.8,470.4,Normal,0.7385,0.3678,1.2584,0.2801,72.69
30,456.0,485.6,Normal,0.7363,0.3646,1.274,0.2575,72.17
31,471.2,500.8,Normal,0.7265,0.3722,1.28,0.2482,71.96
32,486.4,516.0,Normal,0.7224,0.3642,1.2813,0.2902,71.62
33,501.6,531.2,Normal,0.7301,0.3564,1.2536,0.283,71.29
34,516.8,546.4,Normal,0.7288,0.3535,1.2256,0.2865,71.4
35,532.0,561.6,Normal,0.7239,0.3558,1.2293,0.3463,71.54
36,547.2,576.8,Normal,0.7221,0.3546,1.2756,0.3647,71.37
37,562.4,592.0,Normal,0.7269,0.3374,1.2295,0.3008,71.82
38,577.6,607.2,Normal,0.7216,0.3499,1.2419,0.309,72.13
39,592.8,622.4,Normal,0.7302,0.3611,1.2606,0.3588,72.11
40,608.0,637.6,Normal,0.741,0.3581,1.2552,0.3139,72.67
41,623.2,652.8,Normal,0.7379,0.3544,1.2334,0.2308,73.02
42,638.4,668.0,Normal,0.7359,0.3513,1.281,0.2677,73.39
43,653.6,683.2,Normal,0.7381,0.3579,1.2471,0.2807,73.98
44,668.8,698.4,Normal,0.7536,0.3669,1.2631,0.2443,74.5
45,684.0,713.6,Normal,0.7315,0.373,1.2746,0.2578,74.71
46,699.2,728.8,Normal,0.7236,0.3588,1.2736,0.2786,75.44
47,714.4,744.0,Normal,0.7229,0.3564,1.2985,0.3039,76.5
48,729.6,759.2,Normal,0.7427,0.3594,1.2985,0.2678,77.11
49,744.8,774.4,Normal,0.7466,0.3754,1.2736,0.2277,77.35
50,760.0,789.6,Normal,0.7341,0.3908,1.3521,0.2163,77.96
51,775.2,804.8,Normal,0.7358,0.3639,1.3521,0.2565,78.29
52,790.4,820.0,Normal,0.7472,0.3519,1.2152,0.2817,78.65
53,805.6,835.2,Normal,0.7191,0.3579,1.2152,0.2442,79.37
54,820.8,850.4,Normal,0.7302,0.3559,1.2316,0.2614,79.57
55,836.0,865.6,Normal,0.7497,0.3376,1.1775,0.3515,79.8
56,851.2,880.8,Normal,0.7294,0.3547,1.2869,0.3259,80.64
57,866.4,896.0,Normal,0.7286,0.3831,1.2869,0.2835,80.75
58,881.6,911.2,Normal,0.7323,0.3772,1.2567,0.2794,80.33
59,896.8,926.4,Normal,0.7422,0.3675,1.2626,0.2839,80.56
60,912.0,941.6,Normal,0.7361,0.3661,1.2633,0.2913,80.67
61,927.2,956.8,Normal,0.7386,0.3593,1.2042,0.2637,80.35
62,942.4,972.0,Normal,0.7302,0.3456,1.184,0.3019,79.86
63,957.6,987.2,Normal,0.7627,0.3416,1.1662,0.3116,79.93
64,972.8,1002.4,Normal,0.724,0.3702,1.27,0.2729,79.4
65,988.0,1017.6,Normal,0.7113,0.366,1.27,0.2726,78.39
66,1003.2,1032.8,Normal,0.7314,0.3613,1.2222,0.3003,78.02
67,1018.4,1048.0,Normal,0.7268,0.3677,1.2511,0.3147,77.83
68,1033.6,1063.2,Normal,0.7231,0.3619,1.2511,0.2833,77.06
69,1048.8,1078.4,Normal,0.7421,0.3542,1.3284,0.2584,76.57
70,1064.0,1093.6,Normal,0.7345,0.3636,1.3284,0.2264,76.07
71,1079.2,1108.8,Normal,0.7268,0.351,1.2169,0.2213,75.26
72,1094.4,1124.0,Normal,0.7385,0.356,1.235,0.2523,74.83
73,1109.6,1139.2,Normal,0.7287,0.3641,1.2349,0.2501,74.47
74,1124.8,1154.4,Normal,0.7426,0.3515,1.2538,0.2583,73.58
75,1140.0,1169.6,Normal,0.75,0.351,1.2538,0.2736,72.8
76,1155.2,1184.8,Normal,0.7359,0.3518,1.2063,0.2871,72.95
77,1170.4,1200.0,Normal,0.7351,0.3515,1.1817,0.2953,72.89
78,1185.6,1215.2,Normal,0.7288,0.3563,1.2345,0.2755,67.33
79,1200.8,1230.4,Normal,0.7273,0.3682,1.2745,0.2493,62.08
80,1216.0,1245.6,Normal,0.737,0.3688,1.2918,0.2556,62.08
81,1231.2,1260.8,Normal,0.7413,0.3579,1.2918,0.2642,62.0
82,1246.4,1276.0,Normal,0.7254,0.3587,1.2461,0.3208,61.77
83,1261.6,1291.2,Normal,0.7367,0.3704,1.297,0.3026,61.81
84,1276.8,1306.4,Normal,0.7335,0.3625,1.272,0.2599,61.95
85,1292.0,1321.6,Normal,0.7246,0.3619,1.2361,0.3089,61.88
86,1307.2,1336.8,Normal,0.7459,0.367,1.2823,0.2881,61.69
87,1322.4,1352.0,Normal,0.7266,0.3656,1.2631,0.2512,61.63
88,1337.6,1367.2,Normal,0.7389,0.361,1.2388,0.3019,61.66
89,1352.8,1382.4,Normal,0.7292,0.3682,1.2861,0.3249,61.59
90,1368.0,1397.6,Normal,0.7279,0.3706,1.2861,0.2744,61.28
91,1383.2,1412.8,Normal,0.7214,0.3626,1.2565,0.2678,61.32
92,1398.4,1428.0,Normal,0.742,0.3602,1.2432,0.2883,61.38
93,1413.6,1443.2,Normal,0.7247,0.3709,1.2635,0.277,61.2
94,1428.8,1458.4,Normal,0.7231,0.3619,1.2606,0.2784,61.26
95,1444.0,1473.6,Normal,0.7477,0.3517,1.3213,0.3429,61.32
96,1459.2,1488.8,Normal,0.7328,0.3628,1.3213,0.299,61.29
97,1474.4,1504.0,Normal,0.7449,0.3589,1.1969,0.1904,61.19
98,1489.6,1519.2,Normal,0.7373,0.363,1.2792,0.228,61.07
99,1504.8,1534.4,Normal,0.7198,0.3655,1.2886,0.3486,61.0
100,1520.0,1549.6,Normal,0.7403,0.3532,1.2735,0.3382,60.96
101,1535.2,1564.8,Normal,0.7445,0.3551,1.1749,0.2391,60.97
102,1550.4,1580.0,Normal,0.7279,0.3608,1.2478,0.235,60.82
103,1565.6,1595.2,Normal,0.7469,0.3565,1.2364,0.2745,60.67
104,1580.8,1610.4,Normal,0.7401,0.3665,1.2684,0.281,60.71
105,1596.0,1625.6,Normal,0.7184,0.3718,1.2626,0.2607,60.8
106,1611.2,1640.8,Normal,0.7275,0.3621,1.261,0.257,60.93
107,1626.4,1656.0,Normal,0.7321,0.3655,1.2279,0.2619,60.85
108,1641.6,1671.2,Normal,0.7378,0.3631,1.2303,0.2759,60.65
109,1656.8,1686.4,Normal,0.7252,0.354,1.2202,0.2609,60.55
110,1672.0,1701.6,Normal,0.7346,0.3564,1.2857,0.2761,60.6
111,1687.2,1716.8,Normal,0.7407,0.3736,1.2874,0.3204,60.63
112,1702.4,1732.0,Normal,0.7352,0.3658,1.2701,0.2898,60.55
113,1717.6,1747.2,Normal,0.7257,0.3703,1.3127,0.3003,60.53
114,1732.8,1762.4,Normal,0.7289,0.3608,1.3127,0.2747,60.71
115,1748.0,1777.6,Normal,0.747,0.349,1.2344,0.2218,60.62
116,1763.2,1792.8,Normal,0.7406,0.345,1.2344,0.2505,60.51
117,1778.4,1808.0,Normal,0.7272,0.3578,1.2492,0.2789,60.56
118,1793.6,1823.2,Normal,0.7287,0.3569,1.2492,0.2576,60.67
119,1808.8,1838.4,Normal,0.7376,0.3395,1.1178,0.2338,60.67
120,1824.0,1853.6,Normal,0.7351,0.3482,1.2062,0.2641,60.54
121,1839.2,1868.8,Normal,0.7298,0.3609,1.2508,0.2743,60.64
122,1854.4,1884.0,Normal,0.7302,0.3582,1.2601,0.3056,60.59
123,1869.6,1899.2,Normal,0.7384,0.3537,1.2391,0.3654,60.55
124,1884.8,1914.4,Normal,0.7435,0.3611,1.2209,0.3573,60.59
125,1900.0,1929.6,Normal,0.7223,0.3585,1.2298,0.3367,60.58
126,1915.2,1944.8,Normal,0.7298,0.3528,1.2352,0.3198,60.7
127,1930.4,1960.0,Normal,0.7402,0.3611,1.2979,0.309,60.7
128,1945.6,1975.2,Normal,0.7316,0.3544,1.3056,0.2826,60.75
129,1960.8,1990.4,Normal,0.7192,0.3607,1.2211,0.2839,60.79
130,1976.0,2005.6,Normal,0.7293,0.3658,1.288,0.2793,60.77
131,1991.2,2020.8,Normal,0.7388,0.3685,1.284,0.2753,60.75
132,2006.4,2036.0,Normal,0.7305,0.357,1.1693,0.2913,60.84
133,2021.6,2051.2,Normal,0.7298,0.3614,1.2144,0.3194,60.96
134,2036.8,2066.4,Normal,0.7441,0.3584,1.219,0.3252,60.96
135,2052.0,2081.6,Normal,0.7335,0.36,1.2313,0.2517,60.95
136,2067.2,2096.8,Normal,0.7157,0.3728,1.3127,0.2234,60.84
137,2082.4,2112.0,Normal,0.7388,0.3636,1.3127,0.2362,60.82
138,2097.6,2127.2,Normal,0.7488,0.3674,1.2839,0.2691,61.09
139,2112.8,2142.4,Normal,0.7314,0.3629,1.2839,0.2973,61.18
140,2128.0,2157.6,Normal,0.752,0.3495,1.2113,0.2945,61.2
141,2143.2,2172.8,Normal,0.7354,0.3694,1.2879,0.2562,61.34
142,2158.4,2188.0,Normal,0.7279,0.368,1.2879,0.2567,61.28
143,2173.6,2203.2,Normal,0.7536,0.3642,1.3392,0.2583,61.34
144,2188.8,2218.4,Normal,0.7288,0.3627,1.3145,0.2612,61.61
145,2204.0,2233.6,Normal,0.7422,0.3573,1.2869,0.2641,61.68
146,2219.2,2248.8,Normal,0.7207,0.3695,1.2548,0.215,61.48
147,2234.4,2264.0,Normal,0.7257,0.3705,1.3124,0.2822,61.41
148,2249.6,2279.2,Normal,0.7265,0.3777,1.3121,0.3143,61.61
149,2264.8,2294.4,Normal,0.735,0.3677,1.3109,0.2433,61.79
150,2280.0,2309.6,Normal,0.7281,0.3569,1.2678,0.2101,61.82
151,2295.2,2324.8,Normal,0.7444,0.3656,1.2508,0.2255,61.7
152,2310.4,2340.0,Normal,0.7334,0.367,1.2347,0.2574,61.82
153,2325.6,2355.2,Normal,0.7339,0.3586,1.233,0.2942,62.0
154,2340.8,2370.4,Normal,0.7364,0.3606,1.2894,0.2693,62.16
155,2356.0,2385.6,Normal,0.7283,0.367,1.3366,0.2642,62.25
156,2371.2,2400.8,Normal,0.7324,0.3521,1.3366,0.2936,62.2
157,2386.4,2416.0,Normal,0.7445,0.3448,1.2457,0.3147,62.24
158,2401.6,2431.2,Normal,0.7234,0.3509,1.2777,0.3297,62.39
159,2416.8,2446.4,Normal,0.7232,0.3623,1.2586,0.3247,62.45
160,2432.0,2461.6,Normal,0.7489,0.3644,1.2502,0.3279,62.4
161,2447.2,2476.8,Normal,0.7296,0.3555,1.2442,0.3068,62.32
162,2462.4,2492.0,Normal,0.7309,0.3553,1.2618,0.2732,62.42
163,2477.6,2507.2,Normal,0.7483,0.3721,1.2435,0.2808,62.6
164,2492.8,2522.4,Normal,0.7322,0.3607,1.2264,0.2641,62.58
165,2508.0,2537.6,Normal,0.719,0.374,1.3058,0.2478,62.61
166,2523.2,2552.8,Normal,0.7476,0.3771,1.3058,0.2445,62.75
167,2538.4,2568.0,Normal,0.7527,0.3668,1.275,0.2682,62.79
168,2553.6,2583.2,Normal,0.7375,0.3525,1.2725,0.3149,62.8
169,2568.8,2598.4,Normal,0.7344,0.3613,1.2725,0.3184,62.93
170,2584.0,2613.6,Normal,0.737,0.3638,1.2281,0.3423,63.16
171,2599.2,2628.8,Normal,0.7326,0.3555,1.2029,0.3218,63.24
172,2614.4,2644.0,Normal,0.7454,0.3555,1.2096,0.2706,63.24
173,2629.6,2659.2,Normal,0.76,0.3717,1.3373,0.2849,63.16
174,2644.8,2674.4,Normal,0.7501,0.3709,1.3373,0.3087,63.12
175,2660.0,2689.6,Normal,0.7332,0.3685,1.2527,0.3233,63.25
176,2675.2,2704.8,Normal,0.7374,0.3682,1.2735,0.3107,63.31
177,2690.4,2720.0,Normal,0.7346,0.3719,1.3021,0.2747,63.36
178,2705.6,2735.2,Normal,0.7245,0.3612,1.253,0.3026,63.42
179,2720.8,2750.4,Normal,0.7153,0.3553,1.2798,0.2441,63.44
180,2736.0,2765.6,Normal,0.7247,0.358,1.2412,0.2036,63.43
181,2751.2,2780.8,Normal,0.7317,0.3582,1.2952,0.2353,63.47
182,2766.4,2796.0,Normal,0.7261,0.3565,1.27,0.2066,63.52
183,2781.6,2811.2,Normal,0.7239,0.3526,1.2185,0.2361,63.51
184,2796.8,2826.4,Normal,0.7367,0.3535,1.2185,0.2643,63.68
185,2812.0,2841.6,Normal,0.7374,0.3535,1.2559,0.2623,63.7
186,2827.2,2856.8,Normal,0.7242,0.3594,1.2755,0.3041,63.61
187,2842.4,2872.0,Normal,0.722,0.3609,1.2961,0.3002,63.66
188,2857.6,2887.2,Normal,0.728,0.3625,1.2657,0.2488,63.74
189,2872.8,2902.4,Normal,0.7319,0.3526,1.2701,0.2741,63.67
190,2888.0,2917.6,Normal,0.7302,0.3541,1.2701,0.3313,63.66
191,2903.2,2932.8,Normal,0.7304,0.3596,1.2293,0.3093,63.73
192,2918.4,2948.0,Normal,0.7363,0.3622,1.2128,0.3268,63.83
193,2933.6,2963.2,Normal,0.7277,0.3641,1.2128,0.3291,63.87
194,2948.8,2978.4,Normal,0.7265,0.3576,1.1708,0.2461,63.87
195,2964.0,2993.6,Normal,0.726,0.3547,1.2955,0.2074,63.74
196,2979.2,3008.8,Normal,0.7322,0.3605,1.2989,0.2345,63.71
197,2994.4,3024.0,Normal,0.7384,0.3687,1.3075,0.2282,63.82
198,3009.6,3039.2,Normal,0.7275,0.365,1.257,0.2213,63.83
199,3024.8,3054.4,Normal,0.7292,0.3641,1.2959,0.2854,63.78
200,3040.0,3069.6,Normal,0.7418,0.3676,1.2959,0.2977,63.7
201,3055.2,3084.8,Normal,0.7435,0.3669,1.2277,0.3101,63.69
202,3070.4,3100.0,Normal,0.7419,0.3609,1.2415,0.3125,63.79
203,3085.6,3115.2,Normal,0.744,0.3433,1.246,0.2791,63.89
204,3100.8,3130.4,Normal,0.7433,0.3429,1.2654,0.2711,63.83
205,3116.0,3145.6,Normal,0.7393,0.3702,1.2654,0.2632,63.73
206,3131.2,3160.8,Normal,0.7366,0.3674,1.278,0.2841,63.63
207,3146.4,3176.0,Normal,0.7314,0.3568,1.2433,0.3055,63.73
208,3161.6,3191.2,Normal,0.7432,0.3542,1.2503,0.2711,63.74
209,3176.8,3206.4,Normal,0.7551,0.3612,1.2698,0.2567,63.57
210,3192.0,3221.6,Normal,0.748,0.3635,1.2718,0.2372,63.56
211,3207.2,3236.8,Normal,0.7335,0.3533,1.2718,0.1925,63.53
212,3222.4,3252.0,Normal,0.7382,0.355,1.2154,0.2628,63.45
213,3237.6,3267.2,Normal,0.7475,0.3698,1.275,0.3129,63.5
214,3252.8,3282.4,Normal,0.7407,0.3637,1.2794,0.2948,63.44
215,3268.0,3297.6,Normal,0.724,0.3657,1.2758,0.2696,63.35
216,3283.2,3312.8,Normal,0.7262,0.3769,1.2663,0.2729,63.42
217,3298.4,3328.0,Normal,0.7248,0.3662,1.2663,0.3195,63.33
218,3313.6,3343.2,Normal,0.716,0.3477,1.2396,0.2513,63.23
219,3328.8,3358.4,Normal,0.7338,0.3562,1.2499,0.2052,63.21
220,3344.0,3373.6,Normal,0.7414,0.3661,1.3059,0.2663,63.08
221,3359.2,3388.8,Normal,0.7391,0.3652,1.3059,0.278,63.05
222,3374.4,3404.0,Normal,0.7414,0.3611,1.2636,0.2825,63.14
223,3389.6,3419.2,Normal,0.7437,0.3626,1.2666,0.2973,63.03
224,3404.8,3434.4,Normal,0.7328,0.3589,1.2415,0.2726,62.96
225,3420.0,3449.6,Normal,0.7104,0.3595,1.2551,0.2626,62.95
226,3435.2,3464.8,Normal,0.7259,0.3574,1.2336,0.2124,62.9
227,3450.4,3480.0,Normal,0.7524,0.3632,1.3194,0.1935,62.75
228,3465.6,3495.2,Normal,0.7473,0.3635,1.3194,0.2126,62.64
229,3480.8,3510.4,Normal,0.722,0.3626,1.1799,0.2546,62.67
230,3496.0,3525.6,Normal,0.7343,0.3708,1.2863,0.2879,62.63
231,3511.2,3540.8,Normal,0.7351,0.3755,1.2863,0.3041,62.52
232,3526.4,3556.0,Normal,0.723,0.3644,1.2615,0.2844,62.54
233,3541.6,3571.2,Normal,0.7303,0.3662,1.21,0.2382,62.47
234,3556.8,3586.4,Normal,0.7426,0.3546,1.2334,0.2799,62.29
235,3572.0,3601.6,Normal,0.7419,0.3511,1.2334,0.3237,62.28
236,3587.2,3616.8,Normal,0.7444,0.3546,1.1718,0.3172,62.23
237,3602.4,3632.0,Normal,0.738,0.3549,1.225,0.3007,62.15
238,3617.6,3647.2,Normal,0.7323,0.3478,1.2409,0.2668,62.05
239,3632.8,3662.4,Normal,0.7455,0.3561,1.2589,0.2871,61.91
240,3648.0,3677.6,Normal,0.7415,0.3536,1.2272,0.3494,61.85
241,3663.2,3692.8,Normal,0.7316,0.3546,1.3133,0.3285,61.76
242,3678.4,3708.0,Normal,0.7299,0.3682,1.3133,0.3267,61.78
243,3693.6,3723.2,Normal,0.7388,0.3588,1.237,0.3078,61.77
244,3708.8,3738.4,Normal,0.736,0.3588,1.2384,0.2963,61.78
245,3724.0,3753.6,Normal,0.7395,0.3751,1.3166,0.2889,61.85
246,3739.2,3768.8,Normal,0.733,0.3717,1.3248,0.2227,61.69
247,3754.4,3784.0,Normal,0.7468,0.3708,1.3071,0.23,61.65
248,3769.6,3799.2,Normal,0.7256,0.3752,1.2963,0.2788,61.54
249,3784.8,3814.4,Normal,0.7422,0.3555,1.2229,0.2737,61.36
250,3800.0,3829.6,Normal,0.7256,0.3567,1.3266,0.2556,61.36
251,3815.2,3844.8,Normal,0.7424,0.3613,1.3266,0.2598,61.31
252,3830.4,3860.0,Normal,0.7313,0.3677,1.2664,0.2346,61.28
253,3845.6,3875.2,Normal,0.7175,0.3676,1.2345,0.2496,61.17
254,3860.8,3890.4,Normal,0.7368,0.3615,1.2391,0.2578,61.09
255,3876.0,3905.6,Normal,0.7289,0.3601,1.2283,0.2432,61.03
256,3891.2,3920.8,Normal,0.7263,0.3592,1.2423,0.2437,61.0
257,3906.4,3936.0,Normal,0.7525,0.3699,1.2551,0.2512,60.97
258,3921.6,3951.2,Normal,0.7282,0.3694,1.2551,0.2586,60.86
259,3936.8,3966.4,Normal,0.7344,0.3529,1.2172,0.2704,60.79
260,3952.0,3981.6,Normal,0.7485,0.3546,1.2114,0.322,60.82
261,3967.2,3996.8,Normal,0.7272,0.3601,1.2749,0.3073,60.86
262,3982.4,4012.0,Normal,0.7239,0.355,1.2749,0.2471,60.92
263,3997.6,4027.2,Normal,0.7431,0.3499,1.2191,0.262,60.82
264,4012.8,4042.4,Normal,0.7465,0.3564,1.2501,0.238,60.6
265,4028.0,4057.6,Normal,0.7227,0.3572,1.2878,0.2324,60.72
266,4043.2,4072.8,Normal,0.7232,0.3592,1.2657,0.2537,60.76
267,4058.4,4088.0,Normal,0.7409,0.3545,1.2069,0.2287,60.66
268,4073.6,4103.2,Normal,0.7392,0.3486,1.1904,0.2623,60.56
269,4088.8,4118.4,Normal,0.7285,0.3617,1.2602,0.3024,60.55
270,4104.0,4133.6,Normal,0.7232,0.3633,1.2434,0.2742,60.77
271,4119.2,4148.8,Normal,0.7466,0.3608,1.2616,0.276,60.82
272,4134.4,4164.0,Normal,0.7373,0.3682,1.229,0.2705,60.65
273,4149.6,4179.2,Normal,0.7298,0.373,1.2646,0.2634,60.57
274,4164.8,4194.4,Normal,0.7242,0.3641,1.2646,0.2709,60.59
275,4180.0,4209.6,Normal,0.7351,0.3608,1.2801,0.3138,64.4
276,4195.2,4224.8,Normal,0.7386,0.3708,1.2801,0.302,70.4
277,4210.4,4240.0,Normal,0.7155,0.3739,1.2545,0.2319,72.57
278,4225.6,4255.2,Normal,0.7309,0.3698,1.2355,0.3113,73.23
279,4240.8,4270.4,Normal,0.7473,0.3604,1.2992,0.3108,73.83
280,4256.0,4285.6,Normal,0.7274,0.362,1.3096,0.2236,74.19
281,4271.2,4300.8,Normal,0.7442,0.3603,1.2756,0.2652,74.64
282,4286.4,4316.0,Normal,0.7307,0.3702,1.2756,0.2913,75.1
283,4301.6,4331.2,Normal,0.7113,0.371,1.2663,0.2237,75.8
284,4316.8,4346.4,Normal,0.7333,0.352,1.3284,0.1974,76.48
285,4332.0,4361.6,Normal,0.756,0.3439,1.2748,0.2531,77.02
286,4347.2,4376.8,Normal,0.7631,0.3513,1.2468,0.2729,77.52
287,4362.4,4392.0,Normal,0.7448,0.3696,1.295,0.2321,78.05
288,4377.6,4407.2,Normal,0.7348,0.3626,1.2553,0.1901,78.73
289,4392.8,4422.4,Normal,0.741,0.3801,1.3356,0.2123,79.32
290,4408.0,4437.6,Normal,0.7074,0.3934,1.3356,0.2659,79.53
291,4423.2,4452.8,Normal,0.7253,0.3711,1.2478,0.254,79.79
292,4438.4,4468.0,Normal,0.745,0.3608,1.2077,0.2334,80.17
293,4453.6,4483.2,Normal,0.7244,0.3432,1.2077,0.2393,80.44
294,4468.8,4498.4,Normal,0.7404,0.3396,1.2123,0.2418,80.62
295,4484.0,4513.6,Normal,0.7371,0.3648,1.2601,0.2448,80.72
296,4499.2,4528.8,Normal,0.7341,0.3598,1.2601,0.3019,80.5
297,4514.4,4544.0,Normal,0.7344,0.3584,1.2006,0.3467,80.35
298,4529.6,4559.2,Normal,0.7323,0.3752,1.258,0.3139,80.62
299,4544.8,4574.4,Normal,0.7256,0.3715,1.258,0.234,80.25
300,4560.0,4589.6,Normal,0.7525,0.3532,1.2146,0.2025,79.75
301,4575.2,4604.8,Normal,0.74,0.3524,1.2362,0.2375,79.2
302,4590.4,4620.0,Normal,0.7261,0.3606,1.2867,0.2157,78.4
303,4605.6,4635.2,Normal,0.7342,0.3599,1.2388,0.2613,78.2
304,4620.8,4650.4,Normal,0.7365,0.3606,1.2469,0.3475,78.15
305,4636.0,4665.6,Normal,0.7305,0.3607,1.208,0.3312,77.7
306,4651.2,4680.8,Normal,0.7413,0.3596,1.2486,0.2545,76.64
307,4666.4,4696.0,Normal,0.7292,0.365,1.2682,0.2642,75.92
308,4681.6,4711.2,Normal,0.7487,0.3634,1.3289,0.2942,75.38
309,4696.8,4726.4,Normal,0.7315,0.3657,1.3271,0.2421,74.91
310,4712.0,4741.6,Normal,0.7418,0.3559,1.3425,0.1895,74.27
311,4727.2,4756.8,Normal,0.7377,0.3569,1.3392,0.2497,73.75
312,4742.4,4772.0,Normal,0.7244,0.3515,1.2527,0.2884,72.96
313,4757.6,4787.2,Normal,0.7365,0.3499,1.3379,0.2641,72.52
314,4772.8,4802.4,Normal,0.7394,0.3668,1.3379,0.276,71.29
315,4788.0,4817.6,Normal,0.7262,0.3672,1.2875,0.2663,63.74
316,4803.2,4832.8,Normal,0.7215,0.3671,1.2714,0.2753,57.81
317,4818.4,4848.0,Normal,0.7456,0.367,1.2722,0.2911,57.9
318,4833.6,4863.2,Normal,0.7406,0.3498,1.2478,0.3033,58.02
319,4848.8,4878.4,Normal,0.7356,0.3616,1.2544,0.3033,58.07
320,4864.0,4893.6,Normal,0.7322,0.3573,1.3187,0.263,58.1
321,4879.2,4908.8,Normal,0.7448,0.3573,1.2896,0.2531,58.05
322,4894.4,4924.0,Normal,0.7468,0.3599,1.2694,0.2626,58.01
323,4909.6,4939.2,Normal,0.7257,0.3746,1.2971,0.2563,58.15
324,4924.8,4954.4,Normal,0.7378,0.3764,1.2971,0.2316,58.23
325,4940.0,4969.6,Normal,0.7377,0.3647,1.2854,0.2141,58.23
326,4955.2,4984.8,Normal,0.7406,0.3559,1.295,0.2081,58.27
327,4970.4,5000.0,Normal,0.7194,0.3552,1.2708,0.2024,58.16
328,4985.6,5015.2,Normal,0.7242,0.3581,1.2628,0.2875,58.26
329,5000.8,5030.4,Normal,0.7333,0.3483,1.2628,0.3155,58.35
330,5016.0,5045.6,Normal,0.7412,0.3602,1.2366,0.2798,58.32
331,5031.2,5060.8,Normal,0.732,0.3641,1.2663,0.3024,58.29
332,5046.4,5076.0,Normal,0.7162,0.3597,1.2535,0.2817,58.35
333,5061.6,5091.2,Normal,0.7255,0.3675,1.2748,0.2979,58.47
334,5076.8,5106.4,Normal,0.7194,0.3636,1.2767,0.291,58.56
335,5092.0,5121.6,Normal,0.7439,0.3562,1.2099,0.2828,58.63
336,5107.2,5136.8,Normal,0.7523,0.354,1.2422,0.3035,58.58
337,5122.4,5152.0,Normal,0.7411,0.3617,1.3087,0.2482,58.62
338,5137.6,5167.2,Normal,0.7283,0.357,1.2517,0.3016,58.61
339,5152.8,5182.4,Normal,0.7268,0.3672,1.2439,0.328,58.55
340,5168.0,5197.6,Normal,0.7154,0.3696,1.2591,0.2879,58.54
341,5183.2,5212.8,Normal,0.7312,0.3675,1.2485,0.2909,58.56
342,5198.4,5228.0,Normal,0.738,0.3543,1.2822,0.3067,58.7
343,5213.6,5243.2,Normal,0.7405,0.3494,1.2849,0.2972,58.74
344,5228.8,5258.4,Normal,0.7385,0.3584,1.2576,0.2001,58.83
345,5244.0,5273.6,Normal,0.7311,0.3654,1.2739,0.2204,58.84
346,5259.2,5288.8,Normal,0.728,0.3612,1.2851,0.2559,58.7
347,5274.4,5304.0,Normal,0.7209,0.3535,1.2773,0.2476,58.72
348,5289.6,5319.2,Normal,0.7306,0.367,1.2758,0.2678,58.82
349,5304.8,5334.4,Normal,0.7267,0.3671,1.2758,0.2653,58.86
350,5320.0,5349.6,Normal,0.7335,0.3604,1.3148,0.2287,58.86
351,5335.2,5364.8,Normal,0.7437,0.356,1.3148,0.2418,58.77
352,5350.4,5380.0,Normal,0.7555,0.3561,1.3761,0.2478,58.71
