Timestamp,Run,Rows,Avg_HR_clean,Avg_RR_clean,Avg_Range,Range_SD,HR_SD,RR_SD,HR_P2P,RR_P2P,Range_Slope,SQI,Final_Accurate_HR,HR_Class,RR_Class,Stress_Class
20-01-2026 18:15,38.0,20,50.0,17.0,0.631,0.132,6.838954172424037,1.3946217117722208,16.13775512105276,2.7358145552239983,-0.004019958402176167,18.703471727408147,69.82,Normal,Normal,Very High Stress
20-01-2026 18:15,39.0,20,55.2,15.6,1.116,0.043,4.326970267544926,1.5750630511228951,6.284788064298663,3.8354080863192834,-0.001279554115848372,12.036860904777154,75.02000000000001,Normal,Normal,Very High Stress
20-01-2026 18:15,40.0,20,70.6,16.5,0.399,0.037,5.6146735490873,0.7328459385503201,17.13729170080353,2.5020460636710684,-0.0006409376667331271,11.100351016771446,90.41999999999999,Elevated,Normal,Very High Stress
20-01-2026 18:15,41.0,20,103.0,16.7,0.476,0.123,7.785838185220216,1.1947558093259574,11.774270390847397,3.775164300501652,-0.005623691165867227,18.505006881390123,122.82,High,Normal,Very High Stress
20-01-2026 18:15,42.0,20,85.7,16.2,0.382,0.021,9.454242118242991,1.7883661025909576,-1.4679790560486197,3.7884142116292137,0.003257128010243055,16.560886601551946,105.52000000000001,Elevated,Normal,Very High Stress
20-01-2026 18:15,43.0,20,87.3,12.7,0.326,0.076,6.382008331501315,0.6994474164129142,2.502208168399509,5.600123722996896,-0.027825815073412325,23.35096599713822,107.12,Elevated,Normal,Very High Stress
20-01-2026 18:15,44.0,20,92.0,16.6,0.686,0.058,4.51547618659689,1.38062242019559,11.51922670002433,1.7502573174023837,-0.009023706472016042,10.428359057405508,111.82,Elevated,Normal,Very High Stress
20-01-2026 18:15,45.0,20,97.9,15.8,0.286,0.012,5.108988906799542,1.3181455020328572,9.061141812390463,0.09710679852257842,0.0014385672330651362,19.372203197855203,117.72,High,Normal,Very High Stress
20-01-2026 18:15,46.0,20,86.1,16.7,0.391,0.083,5.21348801134727,-0.06392886195932634,10.393805621538279,4.427971662891771,0.0029627028927366275,14.306584790629524,105.91999999999999,Elevated,Normal,Very High Stress
20-01-2026 18:15,47.0,20,133.3,14.0,1.0,0.0,2.722544385005195,0.662955902859032,8.97683949147691,0.25399119961428873,0.00018334357316025053,4.94473877004474,153.12,High,Normal,Very High Stress
20-01-2026 18:15,48.0,20,84.1,17.0,0.313,0.125,8.937086989972652,0.9110233801279598,23.825945781512267,3.2480496298200716,-0.006703672927026382,9.807200797441423,103.91999999999999,Elevated,Normal,Very High Stress
20-01-2026 18:15,49.0,20,100.0,14.9,0.357,0.034,3.5792712556161437,1.7752542332844314,13.862598088647536,0.7723352015847373,0.0004858097938191829,6.760150982264754,119.82,High,Normal,Very High Stress
20-01-2026 18:15,50.0,20,50.0,14.9,0.278,0.025,4.445925396543512,0.8509954823216501,11.003269288964088,1.1897425880611154,-0.017763651452530754,13.402924865133702,69.82,Normal,Normal,Very High Stress
20-01-2026 18:15,51.0,20,72.1,16.9,0.404,0.165,6.044057210551379,0.26841461022832036,19.46999643673269,0.9109501962086353,0.006317066752821806,18.87328857323778,91.91999999999999,Elevated,Normal,Very High Stress
20-01-2026 18:15,52.0,20,56.1,16.5,0.391,0.087,5.4601004320393525,0.2164421847138982,-3.202961444041378,3.7483012562891975,0.001812133084580766,28.4453941846294,75.92,Normal,Normal,Very High Stress
20-01-2026 18:15,53.0,20,67.2,16.7,0.429,0.04,5.586069529672776,0.8254680999938059,16.189572126819066,2.5487648656238253,-0.0028313300818811438,12.115923790254218,87.02000000000001,Normal,Normal,Very High Stress
20-01-2026 18:15,54.0,20,76.0,16.9,0.754,0.121,4.620641292206631,0.720883454356195,18.62874672467287,3.41961229277901,0.012994121043452106,9.134561317835287,95.82,Elevated,Normal,Very High Stress
20-01-2026 18:15,55.0,20,78.6,16.5,0.453,0.029,7.968364774577523,1.5890652110435723,13.865314563523176,3.9209204667693593,-0.0031019034307922483,8.475934497372961,98.41999999999999,Elevated,Normal,Very High Stress
20-01-2026 18:15,56.0,20,113.0,17.0,0.518,0.082,4.576442205149992,1.018730850936914,14.526947878557856,1.137852073510719,0.01835718242699727,9.59884070286787,132.82,High,Normal,Very High Stress
20-01-2026 18:15,57.0,20,57.1,17.2,0.481,0.056,6.992534877186477,1.2842611402237625,10.909219354096225,2.9741113733500053,-0.013194758278941657,21.982041751144322,76.92,Normal,Normal,Very High Stress
20-01-2026 18:15,58.0,20,89.0,16.5,0.362,0.065,6.751783426056225,1.0582406450062933,11.868116073301934,1.4473856961071454,0.010847309639491511,17.700124874730115,108.82,Elevated,Normal,Very High Stress
20-01-2026 18:15,59.0,20,109.1,16.6,0.965,0.145,2.8018932187872863,1.017590924060189,11.905284870647124,8.233384479039922,0.012467765072044439,8.527758633413605,128.92,High,Normal,Very High Stress
20-01-2026 18:15,60.0,20,75.0,16.8,0.316,0.058,8.776801311456296,0.2209160684201068,12.744729660967943,4.590436973970849,0.000787270484444401,10.888375869580592,94.82,Elevated,Normal,Very High Stress
20-01-2026 18:15,61.0,20,67.6,16.7,0.371,0.094,9.148829706732506,0.6396708375545868,17.83642846460925,3.0189674663979478,0.0008913172384117522,15.61917962959587,87.41999999999999,Normal,Normal,Very High Stress
20-01-2026 18:15,62.0,20,69.9,16.9,0.279,0.085,4.870648426507159,0.03646813391221759,14.303173112061213,0.4104634546917558,-0.008389986265831484,18.755332746837585,89.72,Normal,Normal,Very High Stress
20-01-2026 18:15,63.0,20,63.7,16.8,0.504,0.14,7.111289382859638,1.4830261653221646,16.588236796264667,3.288885064402808,-0.005550282765564866,8.616548646129703,83.52000000000001,Normal,Normal,Very High Stress
20-01-2026 18:15,64.0,20,63.2,17.0,0.394,0.045,3.483003998214463,1.0117601459122227,11.85619574798716,1.4005911099347679,-0.007283886294684844,15.017875537746264,83.02000000000001,Normal,Normal,Very High Stress
20-01-2026 18:15,65.0,20,65.2,16.4,0.399,0.054,1.7913327354186719,0.9712930495669917,7.92726063619944,4.2104350087996325,-0.004194818266459977,14.670772739195655,85.02000000000001,Normal,Normal,Very High Stress
20-01-2026 18:15,66.0,20,109.1,17.3,0.426,0.067,8.8655425549958,1.2362042434032563,20.60229456981073,4.492132875823234,0.001369421655858284,19.15292393976891,128.92,High,Normal,Very High Stress
20-01-2026 18:15,67.0,20,61.0,16.1,0.793,0.302,4.947284660799528,0.30246123367404676,8.651682606049615,3.98826246105511,-0.0017880327267435394,17.719110730095352,93.41,Elevated,Normal,Very High Stress
20-01-2026 18:15,68.0,20,110.3,16.4,0.647,0.162,5.941103574866372,1.5881651595313264,5.003382404673123,5.4615298525564455,-0.006561285560220706,9.076233724438092,142.70999999999998,High,Normal,Very High Stress
20-01-2026 18:15,69.0,20,133.3,15.6,1.0,0.0,4.251483754290736,1.2136314413189855,3.631141991732311,0.4827061971831088,-0.014162439307745503,22.96205500029098,165.71,High,Normal,Very High Stress
20-01-2026 18:15,70.0,20,73.4,16.5,0.379,0.116,5.816911201475463,0.40024210212532074,8.559082503795446,3.9557575550946837,-0.005472338857999003,8.950374356629268,105.81,Elevated,Normal,Very High Stress
20-01-2026 18:15,71.0,20,68.8,16.4,0.518,0.343,6.205937147278136,0.4762172336163196,11.990655964206844,2.9188262782979453,-0.014298852298550765,9.768353705411258,101.21,Elevated,Normal,Very High Stress
20-01-2026 18:15,72.0,20,109.1,16.7,0.383,0.041,5.51847673025578,0.24342786872478528,5.658491922380186,-0.0719709256857608,-0.010176594581384986,15.386482627575393,141.51,High,Normal,Very High Stress
20-01-2026 18:15,73.0,20,73.2,16.9,0.352,0.078,4.746517630291489,1.296270878275665,11.896535984469972,3.234934795430713,0.0015490748451037401,24.072452237563844,105.61,Elevated,Normal,Very High Stress
20-01-2026 18:15,74.0,20,65.2,16.3,0.305,0.031,2.9778865179656515,0.8741073977341941,17.22366614620478,4.500297381088379,-0.002718861365255221,17.175934771643423,97.61,Elevated,Normal,Very High Stress
20-01-2026 18:15,75.0,20,53.1,14.8,0.269,0.027,8.952294234508566,0.8454155171940774,11.489661272705519,1.5405400607317208,-0.0035797723868239164,17.167472942955218,85.50999999999999,Normal,Normal,Very High Stress
20-01-2026 18:15,76.0,20,108.7,16.9,0.258,0.04,3.084797721533576,0.3255063157132795,0.37067115330485123,3.8953379981364225,0.0026264709459896526,12.848137446495253,141.11,High,Normal,Very High Stress
20-01-2026 18:15,77.0,20,59.2,15.7,0.236,0.033,4.587411086728614,1.711347116640297,8.759558378522678,0.3000027724212151,-0.006574370644490821,14.602157228530622,91.61,Elevated,Normal,Very High Stress
20-01-2026 18:15,78.0,20,68.0,16.5,0.452,0.023,4.0215441870279305,1.8687469573099413,14.742053391959473,6.517752970732336,-0.010516759913615876,17.865660480034364,100.41,Elevated,Normal,Very High Stress
20-01-2026 18:15,79.0,20,106.4,16.4,0.297,0.109,5.222958183974478,1.4755436318792097,14.615108130968114,4.518474520311905,-0.011266618801543025,14.635153170614347,138.81,High,Normal,Very High Stress
20-01-2026 18:15,80.0,20,92.3,16.5,0.484,0.06,5.587948942236729,1.7829791183006978,19.539023440306103,1.386511256340563,0.0005164745247110363,14.991360087546585,124.71,High,Normal,Very High Stress
20-01-2026 18:15,81.0,20,91.8,16.6,0.379,0.072,5.33926206391065,1.0278074315400867,13.196892520331051,4.895035316414365,0.0036994394727582437,7.806185970751204,124.21,High,Normal,Very High Stress
20-01-2026 18:15,82.0,20,55.3,16.8,0.385,0.063,2.8606846390646554,1.5278487742891447,13.581292880929245,0.05845989269255902,0.014396257068774095,1.3570490571136808,87.71,Normal,Normal,Very High Stress
20-01-2026 18:15,83.0,20,76.0,16.5,0.356,0.064,5.386090407815215,1.7489670999287878,14.845461164349423,3.43862931370044,-0.009115595220349056,16.067085541575093,108.41,Elevated,Normal,Very High Stress
20-01-2026 18:15,84.0,20,93.6,16.3,0.388,0.149,1.1143260356530194,-0.46963563341123904,11.478649598125163,5.312953289571267,0.001039816342620911,21.65426660656125,126.00999999999999,High,Normal,Very High Stress
20-01-2026 18:15,85.0,20,55.7,16.5,0.411,0.115,6.307664437867155,1.6137033984547258,4.919559303547995,3.2378110825375814,0.003705095362942272,16.7070781637641,88.11,Normal,Normal,Very High Stress
20-01-2026 18:15,86.0,20,86.5,16.6,0.304,0.12,0.794045728646636,0.5329164278164735,18.963801991057068,3.635633119037665,-0.0022802688107798437,20.569916787930563,118.91,High,Normal,Very High Stress
20-01-2026 18:15,87.0,20,96.5,16.5,0.376,0.097,4.672423224809983,0.53917050103229,6.77128894980132,4.146025652757198,0.0006919658527757328,12.171279196915629,128.91,High,Normal,Very High Stress
20-01-2026 18:15,88.0,20,88.0,16.9,0.268,0.044,4.478287850208161,1.4766133539355668,10.497406352356176,5.7401656710753475,-0.008002136219039871,14.394442244229612,120.41,High,Normal,Very High Stress
20-01-2026 18:15,89.0,20,79.9,16.5,0.368,0.014,1.632542608426553,0.6007620084237679,9.905170940929093,1.107893578179851,-0.0026728707437647294,12.344243943473074,112.31,Elevated,Normal,Very High Stress
20-01-2026 18:15,90.0,20,87.2,16.6,0.677,0.09,6.856028434665922,0.5503071795629292,4.325378281550714,3.593635501182166,0.0035862584311051535,15.202818411313237,119.61,High,Normal,Very High Stress
20-01-2026 18:15,91.0,20,89.5,16.7,0.639,0.15,6.010422812479808,1.92832500149919,7.182218911581861,3.2380126265608205,0.0069731787801797195,11.980641755788383,121.91,High,Normal,Very High Stress
20-01-2026 18:15,92.0,20,52.6,16.7,0.431,0.088,7.576075669390293,1.3453351877200206,11.512005965937906,3.189831805503532,0.01765283425448406,16.30121714618753,85.00999999999999,Normal,Normal,Very High Stress
20-01-2026 18:15,93.0,20,63.2,17.2,0.391,0.069,5.17096560560829,1.281126685891377,6.249610192285703,4.55634774571434,-0.005638284263115609,16.91973387299348,95.61,Elevated,Normal,Very High Stress
20-01-2026 18:15,94.0,20,63.2,16.7,0.611,0.096,1.2833070784359277,0.9890379994288346,-2.7805639582631265,1.443894750215636,-0.012819589614699738,19.238745671822166,95.61,Elevated,Normal,Very High Stress
20-01-2026 18:15,95.0,20,114.2,16.6,0.337,0.059,10.998486673674119,1.2976542784375624,-1.7783370011516002,2.918327650878345,-0.008053463518369918,19.372654752820033,146.61,High,Normal,Very High Stress
20-01-2026 18:15,96.0,20,52.6,16.5,0.527,0.024,4.10290738512763,1.217565012137565,12.22018964417128,-0.011226839118651633,0.022025252748010968,10.656895250580252,85.00999999999999,Normal,Normal,Very High Stress
20-01-2026 18:15,97.0,20,74.5,16.4,0.303,0.061,2.6852358450245077,0.8619956585152866,11.96113450907729,4.728773023630851,0.009069073163140554,15.790593561242325,106.91,Elevated,Normal,Very High Stress
20-01-2026 18:15,98.0,20,74.5,16.5,0.372,0.116,6.387887156042661,0.49574123077276955,5.714113628386891,3.724124986439117,6.087725649560221e-05,14.423433829576965,106.91,Elevated,Normal,Very High Stress
20-01-2026 18:15,99.0,20,54.5,17.1,0.626,0.099,6.668967025017011,1.108837660875341,8.406057660974344,4.253408660538885,0.01859345107977977,18.260483811191026,86.91,Normal,Normal,Very High Stress
20-01-2026 18:15,100.0,20,95.1,16.5,0.475,0.038,4.398818514586755,1.5379597592440661,11.051808872584092,5.689444060766116,0.00032143471660304123,17.16372889216504,127.50999999999999,High,Normal,Very High Stress
20-01-2026 18:29,101,33,70.63971091925278,13.724131505515464,0.4117984456444502,0.05783582655266061,13.212361619640216,0.5179103154893724,38.0033257468834,1.476204359635215,-0.005344137456563465,17.290320889414126,90.46034583988771,Elevated,Normal,Very High Stress
20-01-2026 18:31,102,16,58.56274018190248,12.948390538941478,0.3161221827510541,0.01830144098608439,12.394059329739626,0.12935454227856563,36.877445643333516,0.4069405207200738,0.0009693235373830427,54.64050621808173,78.3833751025374,Normal,Normal,Very High Stress
20-01-2026 18:32,103,27,112.931848382879,14.16691020754328,0.47365991590263856,0.04966393811949485,11.91102711552712,0.754452845026143,39.206799504115594,2.1157780314083254,-7.619598195989486e-05,20.13533436663704,132.7524833035139,High,Normal,Very High Stress
20-01-2026 18:34,104,73,59.85393097571315,16.187418164551687,0.9067493970480172,0.2955685675376853,7.7633686919309435,1.1418296463389466,38.040507659425415,3.9278615749046732,-0.004483611231236451,3.3833096947039167,79.67456589634807,Normal,Normal,Very High Stress
20-01-2026 20:05,105,29,69.52687812846607,14.479344017785305,0.3813306201955877,0.17884905747512947,2.9619266164327276,0.6759887115542417,9.955269542816836,1.857979770866251,0.02042838273354756,5.591307072664103,89.347513049101,Normal,Normal,Very High Stress
20-01-2026 20:06,106,41,51.67113273335409,15.04320397577754,0.4447747065128774,0.09245404343270475,4.085584962275628,1.5624685628593498,13.97731838185286,4.214631296335721,-0.006556948259737876,10.816184591514139,71.49176765398902,Normal,Normal,Very High Stress
20-01-2026 20:12,107,14,61.942343734957326,15.009329226249875,0.4102540329520351,0.018358396706538556,5.890780005188865,0.1820271802987754,17.675675586723344,0.566675465926032,0.004382642624062958,54.4709876349844,81.76297865559225,Normal,Normal,Very High Stress
20-01-2026 20:16,108,45,98.60016168876177,14.866276837166382,0.5868230632096374,0.06241677712680822,4.815333483436349,2.8778813504857443,17.678778580210746,9.877526541351518,-0.002987424696958058,16.02133346244974,118.42079660939669,High,Normal,Very High Stress
20-01-2026 20:36,109,50,77.76545606924066,14.930413256071446,0.6047044416275167,0.060252495854653004,3.058765760849045,0.8324558026424362,12.166771483498621,3.267375287083471,-0.003434367198948542,16.59682285049732,97.58609098987557,Elevated,Normal,Very High Stress
20-01-2026 20:37,110,35,58.38797213851518,14.070641877057398,0.3791529241693285,0.0886458170147655,4.370965780795337,2.137155431363568,16.196459063789483,5.559937836665494,-0.0022298815722917916,11.28084814011509,78.2086070591501,Normal,Normal,Very High Stress
20-01-2026 20:57,111,11,60.608181818181826,14.402272727272726,0.31700000000000006,0.09222376170067138,7.640990680916879,2.5078262247885865,16.67,6.445,0.02156666666666667,10.843192487047729,80.42881673881675,Normal,Normal,Very High Stress
20-01-2026 21:46,112,22,82.80938019302718,12.697910647292952,0.539375074507402,0.1192580747029444,3.801367858960847,1.599203074550626,11.751979902369499,5.015197659255117,0.017796614594954872,8.385176454431816,102.6300151136621,Elevated,Normal,Very High Stress
